ep1,epV,p,q,e,pimg / p,pmx / p,psi,Dp,eta
9.878563476,0.049694618,2.930863132,4.2493691,0.852382839,1.000095309,1.000431051,-0.00017676,-0.000137723,1.449869513
9.883923884,0.04969461,2.930944163,4.249487878,0.852382839,1.000095006,1.000429638,-0.000176181,-0.000137285,1.449869954
9.889283972,0.049694602,2.931024938,4.249606279,0.852382839,1.000094703,1.00042823,-0.000175604,-0.000136849,1.449870393
9.89464374,0.049694594,2.931105457,4.249724306,0.852382839,1.000094402,1.000426826,-0.000175029,-0.000136414,1.449870831
9.900003188,0.049694586,2.931185721,4.249841958,0.852382839,1.000094102,1.000425427,-0.000174455,-0.00013598,1.449871268
9.905362316,0.049694578,2.931265731,4.249959236,0.852382839,1.000093802,1.000424032,-0.000173884,-0.000135547,1.449871703
9.910721124,0.04969457,2.931345486,4.250076143,0.85238284,1.000093504,1.000422641,-0.000173314,-0.000135116,1.449872136
9.916079612,0.049694562,2.931424989,4.250192679,0.85238284,1.000093206,1.000421255,-0.000172746,-0.000134686,1.449872569
9.92143778,0.049694554,2.93150424,4.250308845,0.85238284,1.00009291,1.000419873,-0.00017218,-0.000134258,1.449872999
9.926795628,0.049694546,2.931583239,4.250424643,0.85238284,1.000092614,1.000418496,-0.000171615,-0.00013383,1.449873429
9.932153156,0.049694538,2.931661988,4.250540072,0.85238284,1.000092319,1.000417124,-0.000171053,-0.000133404,1.449873856
9.937510364,0.04969453,2.931740487,4.250655136,0.85238284,1.000092025,1.000415755,-0.000170492,-0.00013298,1.449874283
9.942867253,0.049694523,2.931818737,4.250769834,0.85238284,1.000091732,1.000414391,-0.000169933,-0.000132556,1.449874708
9.948223822,0.049694515,2.931896738,4.250884167,0.852382841,1.000091439,1.000413032,-0.000169376,-0.000132134,1.449875131
9.953580071,0.049694507,2.931974492,4.250998138,0.852382841,1.000091148,1.000411676,-0.000168821,-0.000131713,1.449875553
9.958936,0.049694499,2.932051999,4.251111746,0.852382841,1.000090857,1.000410325,-0.000168267,-0.000131293,1.449875974
9.964291609,0.049694491,2.932129259,4.251224994,0.852382841,1.000090568,1.000408979,-0.000167715,-0.000130875,1.449876393
9.969646899,0.049694484,2.932206274,4.251337881,0.852382841,1.000090279,1.000407636,-0.000167165,-0.000130458,1.449876811
9.975001869,0.049694476,2.932283045,4.25145041,0.852382841,1.000089991,1.000406299,-0.000166617,-0.000130042,1.449877227
9.980356519,0.049694468,2.932359571,4.251562581,0.852382842,1.000089704,1.000404965,-0.00016607,-0.000129628,1.449877642
9.985710849,0.049694461,2.932435855,4.251674395,0.852382842,1.000089418,1.000403635,-0.000165526,-0.000129214,1.449878056
9.99106486,0.049694453,2.932511896,4.251785854,0.852382842,1.000089133,1.00040231,-0.000164982,-0.000128802,1.449878468
9.996418552,0.049694446,2.932587695,4.251896958,0.852382842,1.000088848,1.000400989,-0.000164441,-0.000128391,1.449878878
10.00177192,0.049694438,2.932663253,4.252007709,0.852382842,1.000088565,1.000399673,-0.000163902,-0.000127982,1.449879288
10.00712498,0.049694431,2.932738571,4.252118107,0.852382842,1.000088282,1.00039836,-0.000163364,-0.000127574,1.449879696
10.01247771,0.049694423,2.932813649,4.252228154,0.852382842,1.000088,1.000397052,-0.000162828,-0.000127166,1.449880102
10.01783012,0.049694416,2.932888489,4.252337851,0.852382842,1.000087719,1.000395748,-0.000162293,-0.000126761,1.449880508
10.02318222,0.049694408,2.93296309,4.252447198,0.852382843,1.000087439,1.000394448,-0.000161761,-0.000126356,1.449880911
10.02853399,0.049694401,2.933037454,4.252556197,0.852382843,1.00008716,1.000393153,-0.00016123,-0.000125953,1.449881314
10.03388544,0.049694393,2.933111581,4.252664849,0.852382843,1.000086882,1.000391861,-0.0001607,-0.00012555,1.449881715
10.03923658,0.049694386,2.933185472,4.252773155,0.852382843,1.000086604,1.000390574,-0.000160173,-0.00012515,1.449882115
10.0445874,0.049694379,2.933259128,4.252881116,0.852382843,1.000086327,1.000389291,-0.000159647,-0.00012475,1.449882513
10.04993789,0.049694371,2.933332549,4.252988734,0.852382843,1.000086051,1.000388012,-0.000159123,-0.000124351,1.44988291
10.05528807,0.049694364,2.933405737,4.253096008,0.852382843,1.000085776,1.000386737,-0.0001586,-0.000123954,1.449883306
10.06063793,0.049694357,2.933478691,4.25320294,0.852382844,1.000085502,1.000385466,-0.000158079,-0.000123558,1.4498837
10.06598746,0.049694349,2.933551413,4.253309531,0.852382844,1.000085229,1.000384199,-0.00015756,-0.000123163,1.449884093
10.07133668,0.049694342,2.933623903,4.253415783,0.852382844,1.000084956,1.000382936,-0.000157043,-0.000122769,1.449884485
10.07668558,0.049694335,2.933696162,4.253521695,0.852382844,1.000084685,1.000381678,-0.000156527,-0.000122377,1.449884876
10.08203416,0.049694328,2.933768191,4.25362727,0.852382844,1.000084414,1.000380423,-0.000156013,-0.000121986,1.449885265
10.08738243,0.049694321,2.93383999,4.253732509,0.852382844,1.000084144,1.000379173,-0.0001555,-0.000121595,1.449885652
10.09273037,0.049694313,2.933911561,4.253837411,0.852382844,1.000083874,1.000377926,-0.000154989,-0.000121207,1.449886039
10.09807799,0.049694306,2.933982903,4.253941979,0.852382845,1.000083606,1.000376684,-0.00015448,-0.000120819,1.449886424
10.10342529,0.049694299,2.934054017,4.254046213,0.852382845,1.000083338,1.000375445,-0.000153972,-0.000120432,1.449886808
10.10877228,0.049694292,2.934124904,4.254150114,0.852382845,1.000083072,1.00037421,-0.000153467,-0.000120047,1.44988719
10.11411895,0.049694285,2.934195566,4.254253684,0.852382845,1.000082806,1.00037298,-0.000152962,-0.000119663,1.449887572
10.11946529,0.049694278,2.934266002,4.254356923,0.852382845,1.000082541,1.000371753,-0.000152459,-0.00011928,1.449887952
10.12481132,0.049694271,2.934336213,4.254459832,0.852382845,1.000082276,1.000370531,-0.000151958,-0.000118898,1.44988833
10.13015703,0.049694264,2.9344062,4.254562412,0.852382845,1.000082013,1.000369312,-0.000151459,-0.000118517,1.449888708
10.13550242,0.049694257,2.934475963,4.254664665,0.852382845,1.00008175,1.000368097,-0.000150961,-0.000118138,1.449889084
10.14084749,0.04969425,2.934545504,4.254766591,0.852382846,1.000081488,1.000366886,-0.000150465,-0.000117759,1.449889459
10.14619224,0.049694243,2.934614822,4.254868192,0.852382846,1.000081227,1.000365679,-0.00014997,-0.000117382,1.449889832
10.15153667,0.049694236,2.934683919,4.254969468,0.852382846,1.000080967,1.000364476,-0.000149477,-0.000117006,1.449890204
10.15688078,0.049694229,2.934752796,4.25507042,0.852382846,1.000080707,1.000363277,-0.000148985,-0.000116631,1.449890576
10.16222458,0.049694222,2.934821452,4.255171049,0.852382846,1.000080448,1.000362082,-0.000148495,-0.000116257,1.449890945
10.16756805,0.049694216,2.934889889,4.255271357,0.852382846,1.00008019,1.00036089,-0.000148007,-0.000115885,1.449891314
10.17291121,0.049694209,2.934958107,4.255371344,0.852382846,1.000079933,1.000359702,-0.00014752,-0.000115513,1.449891681
10.17825405,0.049694202,2.935026107,4.255471011,0.852382846,1.000079677,1.000358519,-0.000147035,-0.000115143,1.449892047
10.18359657,0.049694195,2.93509389,4.255570359,0.852382847,1.000079421,1.000357339,-0.000146552,-0.000114774,1.449892412
10.18893877,0.049694188,2.935161456,4.25566939,0.852382847,1.000079167,1.000356162,-0.000146069,-0.000114406,1.449892776
10.19428065,0.049694182,2.935228805,4.255768103,0.852382847,1.000078912,1.00035499,-0.000145589,-0.000114039,1.449893138
10.19962221,0.049694175,2.93529594,4.255866501,0.852382847,1.000078659,1.000353821,-0.00014511,-0.000113673,1.449893499
10.20496346,0.049694168,2.935362859,4.255964584,0.852382847,1.000078407,1.000352656,-0.000144632,-0.000113308,1.449893859
10.21030438,0.049694162,2.935429565,4.256062352,0.852382847,1.000078155,1.000351495,-0.000144157,-0.000112945,1.449894218
10.21564499,0.049694155,2.935496057,4.256159808,0.852382847,1.000077904,1.000350338,-0.000143682,-0.000112582,1.449894575
10.22098528,0.049694148,2.935562336,4.256256952,0.852382847,1.000077654,1.000349184,-0.000143209,-0.000112221,1.449894931
10.22632525,0.049694142,2.935628403,4.256353784,0.852382848,1.000077405,1.000348034,-0.000142738,-0.000111861,1.449895286
10.2316649,0.049694135,2.935694258,4.256450307,0.852382848,1.000077156,1.000346888,-0.000142268,-0.000111502,1.44989564
10.23700423,0.049694129,2.935759903,4.25654652,0.852382848,1.000076908,1.000345746,-0.0001418,-0.000111143,1.449895993
10.24234324,0.049694122,2.935825337,4.256642425,0.852382848,1.000076661,1.000344607,-0.000141333,-0.000110787,1.449896344
10.24768194,0.049694116,2.935890562,4.256738022,0.852382848,1.000076415,1.000343472,-0.000140868,-0.000110431,1.449896695
10.25302031,0.049694109,2.935955578,4.256833313,0.852382848,1.000076169,1.00034234,-0.000140404,-0.000110076,1.449897044
10.25835837,0.049694103,2.936020385,4.256928299,0.852382848,1.000075925,1.000341213,-0.000139942,-0.000109722,1.449897392
10.26369611,0.049694096,2.936084985,4.25702298,0.852382848,1.00007568,1.000340088,-0.000139481,-0.00010937,1.449897738
10.26903353,0.04969409,2.936149378,4.257117357,0.852382849,1.000075437,1.000338968,-0.000139022,-0.000109018,1.449898084
10.27437063,0.049694083,2.936213564,4.257211432,0.852382849,1.000075195,1.000337851,-0.000138564,-0.000108668,1.449898428
10.27970742,0.049694077,2.936277545,4.257305205,0.852382849,1.000074953,1.000336738,-0.000138108,-0.000108319,1.449898772
10.28504388,0.04969407,2.93634132,4.257398678,0.852382849,1.000074712,1.000335628,-0.000137653,-0.00010797,1.449899114
10.29038003,0.049694064,2.936404891,4.25749185,0.852382849,1.000074471,1.000334522,-0.000137199,-0.000107623,1.449899455
10.29571586,0.049694058,2.936468258,4.257584724,0.852382849,1.000074232,1.000333419,-0.000136747,-0.000107277,1.449899794
10.30105137,0.049694051,2.936531422,4.257677299,0.852382849,1.000073993,1.00033232,-0.000136297,-0.000106932,1.449900133
10.30638656,0.049694045,2.936594383,4.257769577,0.852382849,1.000073755,1.000331225,-0.000135848,-0.000106588,1.44990047
10.31172144,0.049694039,2.936657142,4.257861559,0.852382849,1.000073518,1.000330133,-0.0001354,-0.000106245,1.449900807
10.31705599,0.049694033,2.9367197,4.257953246,0.85238285,1.000073281,1.000329045,-0.000134954,-0.000105903,1.449901142
10.32239023,0.049694026,2.936782057,4.258044638,0.85238285,1.000073045,1.00032796,-0.00013451,-0.000105562,1.449901476
10.32772415,0.04969402,2.936844213,4.258135737,0.85238285,1.00007281,1.000326878,-0.000134066,-0.000105223,1.449901809
10.33305775,0.049694014,2.93690617,4.258226543,0.85238285,1.000072575,1.000325801,-0.000133624,-0.000104884,1.449902141
10.33839103,0.049694008,2.936967929,4.258317058,0.85238285,1.000072342,1.000324726,-0.000133184,-0.000104546,1.449902471
10.343724,0.049694002,2.937029488,4.258407281,0.85238285,1.000072109,1.000323655,-0.000132745,-0.00010421,1.449902801
10.34905664,0.049693996,2.937090851,4.258497215,0.85238285,1.000071876,1.000322588,-0.000132308,-0.000103874,1.449903129
10.35438897,0.049693989,2.937152016,4.25858686,0.85238285,1.000071645,1.000321524,-0.000131871,-0.00010354,1.449903457
10.35972098,0.049693983,2.937212984,4.258676216,0.85238285,1.000071414,1.000320463,-0.000131437,-0.000103206,1.449903783
10.36505267,0.049693977,2.937273757,4.258765286,0.852382851,1.000071184,1.000319406,-0.000131003,-0.000102874,1.449904108
10.37038405,0.049693971,2.937334334,4.258854069,0.852382851,1.000070954,1.000318353,-0.000130572,-0.000102542,1.449904432
10.3757151,0.049693965,2.937394716,4.258942566,0.852382851,1.000070726,1.000317302,-0.000130141,-0.000102212,1.449904755
10.38104584,0.049693959,2.937454905,4.259030779,0.852382851,1.000070498,1.000316256,-0.000129712,-0.000101882,1.449905077
10.38637626,0.049693953,2.9375149,4.259118708,0.852382851,1.00007027,1.000315212,-0.000129284,-0.000101554,1.449905397
10.39170637,0.049693947,2.937574702,4.259206354,0.852382851,1.000070044,1.000314172,-0.000128858,-0.000101226,1.449905717
10.39703615,0.049693941,2.937634311,4.259293718,0.852382851,1.000069818,1.000313135,-0.000128433,-0.0001009,1.449906036
10.40236562,0.049693935,2.937693729,4.259380802,0.852382851,1.000069593,1.000312102,-0.000128009,-0.000100575,1.449906353
10.40769476,0.049693929,2.937752956,4.259467604,0.852382851,1.000069368,1.000311072,-0.000127587,-0.00010025,1.449906669
10.41302359,0.049693923,2.937811992,4.259554128,0.852382852,1.000069144,1.000310045,-0.000127166,-9.99271E-05,1.449906985
10.41835211,0.049693918,2.937870839,4.259640373,0.852382852,1.000068921,1.000309022,-0.000126747,-9.96048E-05,1.449907299
10.4236803,0.049693912,2.937929496,4.25972634,0.852382852,1.000068699,1.000308002,-0.000126329,-9.92834E-05,1.449907612
10.42900818,0.049693906,2.937987964,4.259812031,0.852382852,1.000068477,1.000306985,-0.000125912,-9.89631E-05,1.449907924
10.43433574,0.0496939,2.938046244,4.259897445,0.852382852,1.000068256,1.000305972,-0.000125496,-9.86437E-05,1.449908236
10.43966298,0.049693894,2.938104336,4.259982584,0.852382852,1.000068036,1.000304962,-0.000125082,-9.83254E-05,1.449908546
10.4449899,0.049693888,2.938162241,4.260067449,0.852382852,1.000067816,1.000303955,-0.000124669,-9.8008E-05,1.449908855
10.45031651,0.049693883,2.93821996,4.260152041,0.852382852,1.000067597,1.000302951,-0.000124258,-9.76916E-05,1.449909163
10.4556428,0.049693877,2.938277493,4.26023636,0.852382852,1.000067379,1.000301951,-0.000123848,-9.73762E-05,1.449909469
10.46096877,0.049693871,2.93833484,4.260320408,0.852382853,1.000067161,1.000300954,-0.000123439,-9.70618E-05,1.449909775
10.46629442,0.049693866,2.938392003,4.260404184,0.852382853,1.000066944,1.00029996,-0.000123032,-9.67483E-05,1.44991008
10.47161976,0.04969386,2.938448981,4.260487691,0.852382853,1.000066728,1.00029897,-0.000122626,-9.64359E-05,1.449910384
10.47694477,0.049693854,2.938505776,4.260570928,0.852382853,1.000066512,1.000297982,-0.000122221,-9.61244E-05,1.449910687
10.48226947,0.049693848,2.938562388,4.260653897,0.852382853,1.000066297,1.000296998,-0.000121817,-9.58138E-05,1.449910988
10.48759386,0.049693843,2.938618818,4.260736598,0.852382853,1.000066083,1.000296017,-0.000121415,-9.55042E-05,1.449911289
10.49291792,0.049693837,2.938675065,4.260819033,0.852382853,1.000065869,1.000295039,-0.000121014,-9.51956E-05,1.449911589
10.49824167,0.049693832,2.938731131,4.260901202,0.852382853,1.000065656,1.000294064,-0.000120615,-9.4888E-05,1.449911888
10.5035651,0.049693826,2.938787017,4.260983105,0.852382853,1.000065444,1.000293093,-0.000120217,-9.45813E-05,1.449912185
10.50888821,0.04969382,2.938842722,4.261064745,0.852382854,1.000065233,1.000292125,-0.00011982,-9.42755E-05,1.449912482
10.51421101,0.049693815,2.938898247,4.261146121,0.852382854,1.000065022,1.000291159,-0.000119424,-9.39707E-05,1.449912778
10.51953348,0.049693809,2.938953593,4.261227234,0.852382854,1.000064811,1.000290197,-0.00011903,-9.36669E-05,1.449913072
10.52485564,0.049693804,2.939008761,4.261308086,0.852382854,1.000064602,1.000289239,-0.000118636,-9.3364E-05,1.449913366
10.53017749,0.049693798,2.939063751,4.261388676,0.852382854,1.000064393,1.000288283,-0.000118245,-9.30621E-05,1.449913659
10.53549901,0.049693793,2.939118563,4.261469006,0.852382854,1.000064184,1.00028733,-0.000117854,-9.2761E-05,1.44991395
10.54082022,0.049693787,2.939173199,4.261549077,0.852382854,1.000063977,1.00028638,-0.000117465,-9.2461E-05,1.449914241
10.54614111,0.049693782,2.939227658,4.26162889,0.852382854,1.00006377,1.000285434,-0.000117077,-9.21618E-05,1.449914531
10.55146168,0.049693777,2.939281941,4.261708445,0.852382854,1.000063563,1.00028449,-0.00011669,-9.18636E-05,1.44991482
10.55678194,0.049693771,2.939336049,4.261787742,0.852382854,1.000063357,1.00028355,-0.000116304,-9.15663E-05,1.449915107
10.56210188,0.049693766,2.939389982,4.261866784,0.852382855,1.000063152,1.000282613,-0.00011592,-9.127E-05,1.449915394
10.5674215,0.04969376,2.939443741,4.26194557,0.852382855,1.000062948,1.000281678,-0.000115537,-9.09746E-05,1.44991568
10.5727408,0.049693755,2.939497326,4.262024102,0.852382855,1.000062744,1.000280747,-0.000115155,-9.06801E-05,1.449915965
10.57805979,0.04969375,2.939550738,4.262102379,0.852382855,1.000062541,1.000279819,-0.000114775,-9.03865E-05,1.449916249
10.58337846,0.049693744,2.939603978,4.262180404,0.852382855,1.000062338,1.000278894,-0.000114395,-9.00938E-05,1.449916532
10.58869681,0.049693739,2.939657046,4.262258177,0.852382855,1.000062136,1.000277972,-0.000114017,-8.9802E-05,1.449916814
10.59401485,0.049693734,2.939709942,4.262335698,0.852382855,1.000061935,1.000277052,-0.00011364,-8.95112E-05,1.449917095
10.59933257,0.049693729,2.939762667,4.262412968,0.852382855,1.000061734,1.000276136,-0.000113265,-8.92212E-05,1.449917375
10.60464997,0.049693723,2.939815222,4.262489989,0.852382855,1.000061534,1.000275223,-0.00011289,-8.89322E-05,1.449917654
10.60996705,0.049693718,2.939867607,4.262566761,0.852382855,1.000061335,1.000274313,-0.000112517,-8.86441E-05,1.449917932
10.61528382,0.049693713,2.939919822,4.262643284,0.852382856,1.000061136,1.000273405,-0.000112145,-8.83568E-05,1.449918209
10.62060027,0.049693708,2.939971869,4.262719559,0.852382856,1.000060938,1.000272501,-0.000111775,-8.80705E-05,1.449918485
10.6259164,0.049693702,2.940023747,4.262795588,0.852382856,1.00006074,1.0002716,-0.000111405,-8.77851E-05,1.449918761
10.63123222,0.049693697,2.940075458,4.262871371,0.852382856,1.000060543,1.000270701,-0.000111037,-8.75005E-05,1.449919035
10.63654772,0.049693692,2.940127001,4.262946909,0.852382856,1.000060347,1.000269806,-0.000110669,-8.72169E-05,1.449919309
10.6418629,0.049693687,2.940178378,4.263022202,0.852382856,1.000060151,1.000268913,-0.000110304,-8.69341E-05,1.449919581
10.64717777,0.049693682,2.940229588,4.263097252,0.852382856,1.000059956,1.000268023,-0.000109939,-8.66522E-05,1.449919853
10.65249232,0.049693677,2.940280632,4.263172058,0.852382856,1.000059762,1.000267137,-0.000109575,-8.63712E-05,1.449920124
10.65780655,0.049693672,2.940331512,4.263246623,0.852382856,1.000059568,1.000266253,-0.000109213,-8.60911E-05,1.449920394
10.66312046,0.049693667,2.940382226,4.263320946,0.852382856,1.000059375,1.000265372,-0.000108852,-8.58119E-05,1.449920662
