    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 500100.00000        500100.00000       -.12502500000       0.22643024238E-01   0.22643024238E-01    0.0000000000        0.0000000000        0.0000000000       -1074.8455699       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71005671772       -.36106848380E-01    3.4000000000       -461.77062316        1.3944772692        1.0000000000       -.25000000000E-06   0.65144925466E-07   0.65144925466E-07    0.0000000000        0.0000000000        0.0000000000       -.12150914423       0.22114583307E-01   0.22114583307E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -461.77048828       0.11127337975E-06   0.12975551357E-01   
 501100.00000        501100.00000       -.12527500000       0.22708223363E-01   0.22708223363E-01    0.0000000000        0.0000000000        0.0000000000       -1075.6720687       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.70985220295       -.36287497905E-01    3.4000000000       -462.29569616        1.3941994810        1.0000000000       -.25000000000E-06   0.65243473544E-07   0.65243473544E-07    0.0000000000        0.0000000000        0.0000000000       -.12175411839       0.22179028557E-01   0.22179028557E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -462.29556107       0.11125047678E-06   0.12973846526E-01   
 502100.00000        502100.00000       -.12552500000       0.22773521050E-01   0.22773521050E-01    0.0000000000        0.0000000000        0.0000000000       -1076.4994101       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.70964804965       -.36467776823E-01    3.4000000000       -462.82156746        1.3939222628        1.0000000000       -.25000000000E-06   0.65342046637E-07   0.65342046637E-07    0.0000000000        0.0000000000        0.0000000000       -.12199908743       0.22243571599E-01   0.22243571599E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -462.82143217       0.11122759016E-06   0.12972091186E-01   
 503100.00000        503100.00000       -.12577500000       0.22838917324E-01   0.22838917324E-01    0.0000000000        0.0000000000        0.0000000000       -1077.3275963       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.70944425779       -.36647685159E-01    3.4000000000       -463.34823874        1.3936456143        1.0000000000       -.25000000000E-06   0.65440644806E-07   0.65440644806E-07    0.0000000000        0.0000000000        0.0000000000       -.12224405133       0.22308212458E-01   0.22308212458E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -463.34810325       0.11120472101E-06   0.12970285244E-01   
 504100.00000        504100.00000       -.12602500000       0.22904412209E-01   0.22904412209E-01    0.0000000000        0.0000000000        0.0000000000       -1078.1566295       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.70924082734       -.36827222935E-01    3.4000000000       -463.87571169        1.3933695357        1.0000000000       -.25000000000E-06   0.65539268110E-07   0.65539268110E-07    0.0000000000        0.0000000000        0.0000000000       -.12248901009       0.22372951157E-01   0.22372951157E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -463.87557600       0.11118187049E-06   0.12968428606E-01   
 505100.00000        505100.00000       -.12627500000       0.22970005732E-01   0.22970005732E-01    0.0000000000        0.0000000000        0.0000000000       -1078.9865121       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.70903775824       -.37006390174E-01    3.4000000000       -464.40398802        1.3930940269        1.0000000000       -.25000000000E-06   0.65637916612E-07   0.65637916612E-07    0.0000000000        0.0000000000        0.0000000000       -.12273396367       0.22437787717E-01   0.22437787717E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -464.40385213       0.11115903973E-06   0.12966521179E-01   
 506100.00000        506100.00000       -.12652500000       0.23035697917E-01   0.23035697917E-01    0.0000000000        0.0000000000        0.0000000000       -1079.8172463       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.70883505047       -.37185186897E-01    3.4000000000       -464.93306943        1.3928190878        1.0000000000       -.25000000000E-06   0.65736590374E-07   0.65736590374E-07    0.0000000000        0.0000000000        0.0000000000       -.12297891208       0.22502722164E-01   0.22502722164E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -464.93293334       0.11113622987E-06   0.12964562869E-01   
 507100.00000        507100.00000       -.12677500000       0.23101488790E-01   0.23101488790E-01    0.0000000000        0.0000000000        0.0000000000       -1080.6488343       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.70863270399       -.37363613126E-01    3.4000000000       -465.46295764        1.3925447184        1.0000000000       -.25000000000E-06   0.65835289461E-07   0.65835289461E-07    0.0000000000        0.0000000000        0.0000000000       -.12322385530       0.22567754519E-01   0.22567754519E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -465.46282135       0.11111344207E-06   0.12962553582E-01   
 508100.00000        508100.00000       -.12702500000       0.23167378376E-01   0.23167378376E-01    0.0000000000        0.0000000000        0.0000000000       -1081.4812786       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.70843071876       -.37541668881E-01    3.4000000000       -465.99365440        1.3922709187        1.0000000000       -.25000000000E-06   0.65934013936E-07   0.65934013936E-07    0.0000000000        0.0000000000        0.0000000000       -.12346879331       0.22632884807E-01   0.22632884807E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -465.99351791       0.11109067744E-06   0.12960493224E-01   
 509100.00000        509100.00000       -.12727500000       0.23233366700E-01   0.23233366700E-01    0.0000000000        0.0000000000        0.0000000000       -1082.3145813       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.70822909475       -.37719354180E-01    3.4000000000       -466.52516145        1.3919976887        1.0000000000       -.25000000000E-06   0.66032763866E-07   0.66032763866E-07    0.0000000000        0.0000000000        0.0000000000       -.12371372610       0.22698113049E-01   0.22698113049E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -466.52502476       0.11106793714E-06   0.12958381699E-01   
 510100.00000        510100.00000       -.12752500000       0.23299453788E-01   0.23299453788E-01    0.0000000000        0.0000000000        0.0000000000       -1083.1487450       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.70802783192       -.37896669043E-01    3.4000000000       -467.05748056        1.3917250283        1.0000000000       -.25000000000E-06   0.66131539319E-07   0.66131539319E-07    0.0000000000        0.0000000000        0.0000000000       -.12395865365       0.22763439271E-01   0.22763439271E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -467.05734367       0.11104522230E-06   0.12956218914E-01   
 511100.00000        511100.00000       -.12777500000       0.23365639666E-01   0.23365639666E-01    0.0000000000        0.0000000000        0.0000000000       -1083.9837719       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.70782693024       -.38073613487E-01    3.4000000000       -467.59061348        1.3914529375        1.0000000000       -.25000000000E-06   0.66230340362E-07   0.66230340362E-07    0.0000000000        0.0000000000        0.0000000000       -.12420357596       0.22828863494E-01   0.22828863494E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -467.59047639       0.11102253405E-06   0.12954004772E-01   
 512100.00000        512100.00000       -.12802500000       0.23431924359E-01   0.23431924359E-01    0.0000000000        0.0000000000        0.0000000000       -1084.8196644       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.70762638968       -.38250187530E-01    3.4000000000       -468.12456202        1.3911814162        1.0000000000       -.25000000000E-06   0.66329167064E-07   0.66329167064E-07    0.0000000000        0.0000000000        0.0000000000       -.12444849300       0.22894385743E-01   0.22894385743E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -468.12442473       0.11099987354E-06   0.12951739179E-01   
